WikidataID,itemLabel,sitelinks
Q22669704,Robin Chandler Duke,8
Q318985,KÅichirÅ Matsuura,33
Q55800,Oprah Winfrey,122
Q151944,Leonel FernÃ¡ndez,47
Q2067775,Alberto Romulo,10
Q1699756,John Dauth,4
Q373840,Ronald Noble,11
Q117007,Jakob Kellenberger,9
Q5074830,Charles A. Duelfer,1
Q38484,Romano Prodi,96
Q41488,Wole Soyinka,97
Q5443712,Feodor StarÄeviÄ,3
Q212648,Rudy Giuliani,66
Q264341,Ruth Cardoso,15
Q58151,Pastor Micha OndÃ³ Bile,6
Q19951646,Anders Kompass,5
Q58217,Sergey Lavrov,96
Q216009,Michael Steiner,8
Q108069810,Susan Ngongi Namondo,1
Q4977737,Bruce Jenks,1
Q128543,Jean ChrÃ©tien,62
Q8030139,Wolfgang Weisbrod-Weber,2
Q36740,Aung San Suu Kyi,152
Q4413,Alpha CondÃ©,64
Q1896700,Marian Wright Edelman,14
Q106963,Abdoulaye Wade,54
Q262642,Boutros Ghali,25
Q962922,Poul Nielson,14
Q7789177,Thomas E. Leavey,1
Q6357939,Kamil Idris,5
Q520452,Claude Jorda,8
Q7967728,Wang Yingfan,2
Q1304283,Patrick Lipton Robinson,7
Q466995,Lakhdar Brahimi,24
Q41142,Jane Fonda,102
Q6307230,Julian Harston,1
Q57762,Morgan Tsvangirai,61
Q315975,AndrÃ©s Pastrana Arango,33
Q242090,Danuta HÃ¼bner,23
Q21710125,Oh Joon,5
Q1343963,Lansana KouyatÃ©,17
Q645613,Nick HÃ¦kkerup,14
Q57348,Isaias Afwerki,69
Q51002,Jerry Rawlings,51
Q704220,Nabih Berri,21
Q4678542,Adalberto Jordan,2
Q1699852,John Dugard,5
Q193492,Daniel arap Moi,57
Q67170627,Tamrat Samuel,2
Q237782,Boris Trajkovski,45
Q4859339,Barbara Stocking,2
Q40495,Pervez Musharraf,99
Q11856098,Dieter Boden,2
Q2585447,Taieb Fassi Fihri,7
Q57390,Ismail Omar Guelleh,58
Q30122715,Virginia Gamba,6
Q1395957,Hussein Farrah Aidid,16
Q76167,Abdurrahman Wahid,64
Q3750410,Francesco Paolo Fulci,6
Q17106223,Godwin Obasi,1
Q31073,Walter Cronkite,56
Q7344470,Robert Fowler,1
Q2808,Elton John,102
Q171166,Juan Antonio Samaranch,66
Q4766449,Ann Hercus,2
Q298149,Ernesto Zedillo,48
Q357802,Robert GuÃ©Ã¯,28
Q125731,Ehud Barak,64
Q81781755,Donald Steinberg,1
Q232796,Malam Bacai SanhÃ¡,42
Q220227,Mamadou Tandja,43
Q135547,Laurent-DÃ©sirÃ© Kabila,56
Q378027,Igor Ivanov,33
Q443070,Foday Sankoh,20
Q297057,Frederick Chiluba,47
Q1222242,Dieter Kastrup,1
Q16733068,Joseph Mutaboba,1
Q152308,Queen Silvia of Sweden,56
Q19673,Al Gore,123
Q1083732,Christine Ockrent,10
Q233289,Atal Bihari Vajpayee,83
Q646776,Ahmed Asmat Abdel-Meguid,13
Q24895628,Global Polio Eradication Initiative,2
Q1690955,United Nations Security Council Resolution 1325,21
Q477328,Group of 77,41
Q193326,Goldman Sachs,57
Q507154,Novartis,42
Q4654196,ASEAN Summit,13
Q5973577,United States House Committee on Foreign Affairs,8
Q4793014,Armed Forces Revolutionary Council,6
Q182016,United Nations Environment Programme,55
Q6820826,Mervat Tallawy,6
Q685248,United Nations Commission on Human Rights,31
Q1445,Tamil Nadu,139
Q37643,Gulf War,108
Q11506,Denpasar,83
Q8901,European Central Bank,87
Q796521,Commission on Sustainable Development,10
Q720503,Asahi Shimbun,37
Q4361,Curitiba,258
Q96982187,United Nations Decade of International Law,0
Q671510,NPR,39
Q1577943,United Nations Postal Administration,12
Q815352,California State University,32
Q83162,African National Congress,82
Q83162,African National Congress,w
Q128849,Nagano,86
Q58967,Israel Defense Forces,72
Q1369193,United Nations Emergency Force,21
Q1369193,United Nations Emergency Force,w
Q6087138,Israel Policy Forum,1
Q212322,GlaxoSmithKline,49
Q633872,Senate of the Republic of Italy,42
Q1073441,The Fletcher School of Law and Diplomacy,11
Q223555,Shaukat Aziz,41
Q318693,Collective Security Treaty Organisation,57
Q12508547,Rezlan Ishar Jenie,3
Q698289,National Defence Commission,22
Q1282786,CNN International,30
Q1179603,DePaul University,21
Q79,Egypt,348
Q79,Egypt,w
Q5166243,Convention Relating to the Status of Stateless Persons,11
Q738236,National University of Singapore,47
Q1929099,World Federalist Movement,16
Q111191704,Government of Senegal,2
Q391028,University of British Columbia,54
Q4118131,Zalingei,13
Q7172,Arab League,138
Q823428,"Task Force for International Cooperation on Holocaust Education, Remembrance, and Research",10
Q930729,Government of Sweden,18
Q1807548,United Nations Regional Information Centre for Western Europe,10
Q11297,Headquarters of the United Nations,48
Q1033,Nigeria,307
Q1502181,Geneva Centre for Security Policy,5
Q1534084,Peacebuilding Commission,11
Q235034,University of Pittsburgh,54
Q1589437,Department of Peacekeeping Operations,14
Q1417210,Parliament of Georgia,36
Q3272284,Danish Refugee Council,13
Q5153705,Commonwealth Business Council,1
Q974,Democratic Republic of the Congo,293
Q10912181,World Water Forum,10
Q486156,University of Oslo,54
Q100267091,Global Coalition for Africa,0
Q209842,University of Paris,80
Q530471,Chinese Academy of Sciences,35
Q868017,International Development Research Centre,5
Q617433,Syracuse University,41
Q985866,World Water Council,12
Q5589182,Government of Barbados,2
Q740737,United Nations Observer Mission UgandaâRwanda,12
Q284551,United Nations Security Council Resolution 1559,16
Q939566,United Nations Messenger of Peace,10
Q4614,University of Southern California,60
Q9531,BBC,127
Q643783,Pristina International Airport Adem Jashari,44
Q457862,"International Covenant on Economic, Social and Cultural Rights",63
Q38994,Human Development Index,119
Q130290,Hyogo Prefecture,92
Q488048,PricewaterhouseCoopers,45
Q217072,United States Agency for International Development,46
Q117892,World Wide Fund for Nature,87
Q17496372,Margareta WahlstrÃ¶m,3
Q216047,Le Figaro,56
Q16955,Tsinghua University,60
Q499451,Rutgers University,47
Q117,Ghana,294
Q117,Ghana,w
Q326154,Sam Bockarie,5
Q2701197,National Democratic Institute for International Affairs,12
Q440874,Brigita SchmÃ¶gnerovÃ¡,6
Q13353,Montserrat,143
Q751442,Sudan Liberation Movement/Army,16
Q681487,Financial Action Task Force on Money Laundering,28
Q757276,Pacific Islands Forum,30
Q954,Zimbabwe,290
Q967,Burundi,274
Q42800,Belo Horizonte,128
Q2340041,International Day of United Nations Peacekeepers,25
Q178139,United Nations Security Council Resolution 1244,31
Q39988,Yonsei University,30
Q1191202,University of North Carolina,19
Q49213,University of Texas at Austin,49
Q309350,Northwestern University,55
Q1190597,Long Island City,26
Q1067299,Toronto Star,31
Q175386,International Paralympic Committee,37
Q319979,Western Equatoria,33
Q488519,Eastern Equatoria,37
Q66,Boeing,97
Q51103,Cali,105
Q1041737,Carleton University,26
Q11507731,United Nations Association of Japan,1
Q272930,Parliament of Sweden,61
Q205995,Caribbean Community,53
Q390216,The Sydney Morning Herald,32
Q42620,Palestinian National Authority,85
Q225,Bosnia and Herzegovina,317
Q112863357,Government of the Republic of CÃ´te d'Ivoire,0
Q4691556,Agathon Rwasa,6
Q3488437,Iraq Survey Group,6
Q20572517,Kosovo Trust Agency,1
Q105095016,Government of Botswana,1
Q3773957,Government of Kosovo,15
Q7888387,United Nations Federal Credit Union,2
Q270222,Michigan State University,48
Q66048,Deutsche Bank,70
Q32874,United Nations Economic Commission for Latin America and the Caribbean,24
Q1764511,G7,69
Q1136247,World Energy Council,14
Q235,Monaco,299
Q1427752,United Nations Interregional Crime and Justice Research Institute,10
Q39,Switzerland,353
Q492442,United Nations University,35
Q212235,American International Group,37
Q7888453,United Nations Literacy Decade,1
Q1037,Rwanda,273
Q115,Ethiopia,307
Q633529,Erasmus University Rotterdam,32
Q152087,Humboldt University of Berlin,75
Q633163,Union for National Progress,10
Q694772,United Nations Peacekeeping Force in Cyprus,25
Q976978,World Resources Institute,11
Q1159,Andhra Pradesh,137
Q11827613,United Nations Millennium Project,3
Q929,Central African Republic,270
Q929,Central African Republic,w
Q457281,University of Illinois at UrbanaâChampaign,42
Q777636,National Urban League,8
Q23337,Salt Lake City,147
Q1141571,Macalester College,10
Q744948,New Rochelle,52
Q213439,University of Virginia,60
Q2942152,Catholic Relief Services,7
Q542209,Angolan Armed Forces,17
Q1140115,Government of Russia,37
Q4115532,Global Health Council,4
Q1000,Gabon,266
Q188307,The Salvation Army,60
Q42375,International Mother Language Day,128
Q1666085,Intergovernmental Oceanographic Commission,14
Q81307,Greenpeace,91
Q173395,Cisco Systems,65
Q1617,Urdu,204
Q1568,Hindi,205
Q1143289,Yale Law School,25
Q577112,International Law Association,12
Q156598,Leiden University,73
Q1354,Dhaka,194
Q219563,University of Washington,80
Q2268915,OSCE Minsk Group,24
Q688929,Green Cross International,19
Q29231846,Yahoo Inc.,13
Q1635196,Port Loko,15
Q2899684,Central Bank of Liberia,6
Q502044,NAACP,39
Q133396,Knesset,82
Q7888489,United Nations Peace Messenger Cities,3
Q19755,International Air Transport Association,80
Q176296,Verkhovna Rada,55
Q7182737,Philadelphia Liberty Medal,9
Q16733607,Government of Ghana,4
Q5589197,Government of Colombia,5
Q5589197,Government of Colombia,w
Q154797,Bundestag of Germany,86
Q154797,Bundestag of Germany,w
Q678435,Middle Shebelle,31
Q8691,Heathrow Airport,92
Q392787,OPEC Fund for International Development,8
Q15042419,United Nations Statistical Commission,7
Q218868,Trilateral Commission,37
Q16056320,Government of Sri Lanka,4
Q37736,North Caucasus,77
Q37736,North Caucasus,w
Q5118,Republic of Dagestan,155
Q5237,Republic of North Ossetia-Alania,137
Q1165,Bihar,134
Q1165,Bihar,w
Q223920,Pointe-Noire,65
Q656817,Sam Rainsy,16
Q994245,Podujevo,32
Q49121,Harvard Medical School,23
Q1020,Malawi,271
Q681447,United Nations Committee on the Peaceful Uses of Outer Space,22
Q1437,Rajasthan,132
Q2862862,Central African Armed Forces,8
Q9427,Timbuktu,118
Q861764,CBS News,25
Q181574,North American Free Trade Agreement,62
Q519427,University of Denver,22
Q319014,Central European Free Trade Agreement,41
Q130965,Fordham University,35
Q656185,South Orange,25
Q7776037,The World Peace Prayer Society,2
Q868497,Nimba,32
Q11977461,International Development Law Organization,6
Q1140241,State University of New York,30
Q178848,University of Notre Dame,53
Q688592,GAVI,19
Q699532,Boehringer Ingelheim,27
Q1498,Uttar Pradesh,131
Q1064559,Venice Commission,31
Q2044796,United Nations Security Council Resolution 1386,14
Q7888328,United Nations Association UK,1
Q5676556,Harvard T.H. Chan School of Public Health,6
Q217346,Ithaca,72
Q71,Geneva,177
Q1590019,Haus Carstanjen,3
Q13371,Harvard University,129
Q34110,Oaxaca State,119
Q490486,International Volunteer Day,41
Q807,Lausanne,130
Q6052255,International Organisation of Employers,6
Q5933,Westminster Abbey,85
Q2985494,International Bioethics Committee,3
Q206171,Scottish Parliament,53
Q238101,University of Minnesota,54
Q463665,American Cancer Society,16
Q39709,Des Moines,130
Q2015366,Congressional Black Caucus,11
Q621043,Emory University,38
Q1191330,Vavuniya,25
Q504388,Inguri River,45
Q1008,Ivory Coast,279
Q595668,Tilburg University,30
Q851,Saudi Arabia,314
Q495,Turin,170
Q2213440,West Jerusalem,31
Q214407,FÃ©lix HouphouÃ«t-Boigny,53
Q214407,FÃ©lix HouphouÃ«t-Boigny,w
Q213380,Supreme Court of India,41
Q6867009,Ministry of Foreign Affairs of the Republic of Iraq,8
Q7070090,Nuremberg International Human Rights Award,7
Q3112862,Goz BeÃ¯da,19
Q748504,Naqoura,20
Q842909,Rice University,46
Q335688,Milorad Dodik,45
Q6433365,Kosovo Judicial Council,2
Q319578,Sri Chinmoy,50
Q265058,Hungarian Academy of Sciences,38
Q2157937,Oxford Union,14
Q7723391,The Climate Group,2
Q4294493,Ministry of Defence of Bosnia and Herzegovina,3
Q540672,Auburn University,32
Q5176347,Council of American Ambassadors,1
Q815370,Beledweyne,33
Q1889721,Noordeinde Palace,18
Q31392,Comenius University,39
Q2986587,Gulf of Guinea Commission,2
Q3569974,World Future Energy Summit,3
Q243630,BRICS,78
Q392739,International Renewable Energy Agency,21
Q4230,Union of South American Nations,70
Q4810533,Astana Economic Forum,4
Q61102,Zintan,25
Q235045,United Nations Security Council Resolution 1973,39
Q792,El Salvador,262
Q2928381,United Nations Office for Disarmament Affairs,14
Q7297313,Ray Chambers,3
Q15136651,Typhoon Haiyan,60
Q56304818,United Nations Environment Assembly,2
Q2603501,International Day of Democracy,28
Q1056713,World Statistics Day,29
Q1419461,International Day of Non-Violence,42
Q620581,KadrÃ© DÃ©sirÃ© Ouedraogo,12
Q7122476,Pacific Health Summit,1
Q1379733,presidency of Barack Obama,15
Q658247,Fatah al-Islam,22
Q858819,Free Syrian Army,46
Q967459,Kosovo Security Force,23
Q2558698,World Toilet Day,33
Q6510653,International Business Times,18
Q18572033,Sputnik,39
Q1952,Nova Scotia,140
Q33,Finland,379
Q34,Sweden,342
Q586,Bonn,151
Q585,Oslo,229
Q180194,Third World,69
Q1983085,Turkish Air Force,31
Q937064,Strategic Air Command,19
Q1748,Copenhagen,228
Q748010,North American Aerospace Defense Command,36
Q1137453,Royal Norwegian Air Force,28
Q580556,Royal Netherlands Air Force,24
Q213510,Belgian Congo,58
Q510610,United States European Command,24
Q31113,Kuomintang,85
Q28225285,C.P. de Cumont,4
Q29,Spain,368
Q931281,Royal Netherlands Navy,27
Q796754,Soviet Navy,39
Q1115024,Allied Air Forces Central Europe,5
Q1519885,Norwegian Naval Special Operations Commando,7
Q35997,Ä°zmir,149
Q35997,Ä°zmir,s
Q35997,Ä°zmir,w
Q21,England,295
Q181197,United States Army Europe,16
Q194364,Bear Island,61
Q493353,Ministry of Defence of Germany,25
Q1855201,Ministry of Defence,11
Q75706,Ministry of the Armed Forces,15
Q2976206,Ministry of Defence,12
Q39731,Baltic states,116
Q17,Japan,389
Q408,Australia,349
Q805,Yemen,289
Q805,Yemen,w
Q167396,Balkan Pact,31
Q822,Lebanon,303
Q40,Austria,348
Q190315,Dayton Agreement,50
Q27970550,Ferdinando Casardi,4
Q221,North Macedonia,298
Q1313036,Ford Foundation,28
Q9916,Dwight D. Eisenhower,172
Q9916,Dwight D. Eisenhower,173
Q9916,Dwight D. Eisenhower,w
Q41550,Organisation for Economic Cooperation and Development,102
Q674767,Philippe Couvreur,3
Q66297679,Patricia Francis,0
Q20676604,Jonathan Fanton,3
Q4356302,Birgitta Dahl,11
Q6442653,Kul Gautam,2
Q1911332,Maurice R. Greenberg,7
Q4695378,Ahmad Kamal,2
Q1228,Oscar Luigi Scalfaro,66
Q531795,Ismat T. Kittani,9
Q435799,Kamal Kharazi,10
Q659879,Razali Ismail,9
Q1702573,Joke Waller-Hunter,2
Q719808,Elliot Richardson,22
Q236939,Christiane Amanpour,53
Q58108,Ahmed Aboul Gheit,23
Q6377197,Kathy Calvin,2
Q26251275,Migonette Patricia Durrant,4
Q44329,Bashar al-Assad,132
Q219728,Abdou Diouf,46
Q7344994,Robert Guba Aisi,1
Q57723,Tuila'epa Sa'ilele Malielegaoi,41
Q193645,Quincy Jones,56
Q347879,Vanessa Redgrave,66
Q330587,Ghassan SalamÃ©,7
Q57673,Nouri al-Maliki,61
Q455728,Charles Konan Banny,25
Q216011,Joachim RÃ¼cker,14
Q219982,Joseph Rotblat,58
Q57385,Teodoro Obiang,75
Q122377,Micheline Calmy-Rey,52
Q6409971,Kimberly Prost,5
Q5662501,Harold Tanner,2
Q3576507,ZÃ©phirin DiabrÃ©,4
Q26704852,Rima Salah,4
Q22237142,Mary Chinery-Hesse,3
Q5724532,Henry Kwami Anyidoho,2
Q1360841,Salil Shetty,17
Q6936649,Munir Akram,3
Q549955,Jan Eliasson,32
Q6967642,Nasser al-Qudwa,8
Q54867617,Mari Yamashita,1
Q57279,Traian BÄsescu,79
Q6230762,Peter Wallensteen,3
Q381218,Karel De Gucht,26
Q1657427,Paul Heinbecker,2
Q456216,Peter George Peterson,16
Q456346,Nabil Elaraby,23
Q176771,Hassan Bubacar Jallow,11
Q123883,Heidi Tagliavini,11
Q28154081,JenÃ¶ Staehelin,2
Q2037896,Michael Kleiner,9
Q42852,Abdullah GÃ¼l,107
Q78575,Benita Ferrero-Waldner,28
Q962293,Celestino Migliore,14
Q262346,Abdulsalami Abubakar,33
Q2530,Gerhard SchrÃ¶der,116
Q331,Ricardo Lagos,47
Q6582465,Vartan Gregorian,9
Q333056,"George Robertson, Baron Robertson of Port Ellen",34
Q471035,Thomas Lubanga Dyilo,15
Q132489,Amartya Sen,97
Q1232767,Julian Hunte,10
Q1572602,Hamadoun TourÃ©,12
Q6413569,Kingston Papie Rhodes,2
Q124591,Cornelio Sommaruga,11
Q3317754,Moctar Ouane,19
Q1302890,Mohamed Shahabuddeen,5
Q5240453,David Tolbert,2
Q320753,Gilbert Guillaume,9
Q6279,Joe Biden,236
Q57558,Islam Karimov,91
Q483672,Ali Abdullah Saleh,83
Q182441,Alfonso Portillo,26
Q6109761,Roberto GarretÃ³n,1
Q42313275,Stephen B. Heintz,1
Q6293393,JosÃ© MaurÃ­cio Bustani,8
Q6145825,Motohide Yoshikawa,4
Q168629,Ãtienne Tshisekedi,27
Q271884,Norman Rockwell,48
Q23810,Alfred Nobel,176
Q7819603,Tommy Koh,6
Q45785,Kim Dae-jung,86
Q16089702,James S. Sutterlin,1
Q55758,Aleksander KwaÅniewski,74
Q3147533,Ibrahima Fall,4
Q57308,Abdelaziz Bouteflika,95
Q381817,Norodom Ranariddh,29
Q16203987,Chinmaya Gharekhan,1
Q185107,Carlos Menem,67
Q172083,Omar Bongo,68
Q24051609,Anna Maria Anders,10
Q1490679,Gabrielle Kirk McDonald,6
Q311782,Bill Richardson,34
Q34060,Yizhak Rabin,102
Q95830,Peter Eigen,7
Q55796,Peter Ustinov,80
Q150851,Colin Powell,81
Q713162,Samir Kassir,14
Q3273322,Surakiart Sathirathai,8
Q331707,Ekmeleddin Ä°hsanoÄlu,29
Q4753859,Anders LidÃ©n,3
Q8056259,Yoshio Utsumi,5
Q15849,JosÃ© Manuel DurÃ£o Barroso,80
Q5347643,Efthymios Mitropoulos,2
Q5644591,Hamid Ghodse,3
Q5934614,Luis Alfonso de Alba,3
Q320,Michelle Bachelet,112
Q16840908,AurÃ©lien AgbÃ©nonci,4
Q317113,Abdul Koroma,7
Q154824,Norman Borlaug,79
Q3351867,Omar Kabbaj,6
Q320156,Benjamin Mkapa,45
Q180099,Margaret Mead,87
Q2668691,Paula Dobriansky,11
Q54820,Nambaryn Enkhbayar,43
Q6182911,Michael Sohlman,1
Q6774170,Marta Santos Pais,2
Q19787085,Joanne Leedom-Ackerman,1
Q273233,Paul Robeson,51
Q184746,Jane Goodall,88
Q163225,Sonia Gandhi,82
Q163225,Sonia Gandhi,81
Q11693671,Mortimer Zuckerman,11
Q46089,Sandy Berger,17
Q5344229,Edward Luck,1
Q7965389,Walter KÃ¤lin,4
Q46992579,Florence Rita Arrey,7
Q13567913,Antoine Kesia-Mbe Mindua,5
Q454899,Chris Van Den Wyngaert,10
Q13533597,"Iain Bonomy, Lord Bonomy",3
Q92294,Wolfgang Schomburg,7
Q380437,Walid Jumblatt,24
Q319079,Bob Dole,58
Q57788,Hun Sen,61
Q155554,Marc Ravalomanana,47
Q7653572,Swanee Hunt,4
Q57269,Felipe CalderÃ³n,72
Q2757,Lech KaczyÅski,113
Q8877,Steven Spielberg,157
Q1291594,Sigmund Sternberg,5
Q450295,Alyn Ware,8
Q17905,Martin Schulz,71
Q128933,MichaÃ«lle Jean,46
Q2685,Arnold Schwarzenegger,141
Q315927,Masoud Barzani,52
Q3575627,Å½ivadin JovanoviÄ,5
Q714,Stevie Wonder,89
Q156781,MÃ¡rio Soares,58
Q6158321,Reuma Weizman,9
Q5951897,Juan Pablo de Laiglesia,4
Q23530,Dmitry Medvedev,163
Q57373,Asif Ali Zardari,84
Q57410,Shimon Peres,120
Q6270219,Jomo Kwame Sundaram,5
Q712561,Zhang Yesui,13
Q206327,Bernard Kouchner,47
Q400652,Ahmed Haroun,10
Q2646690,Ali Kuschaib,9
Q157,FranÃ§ois Hollande,214
Q4695927,Ahmed Mohammed Ali Al-Madani,2
Q638463,Nawaf Salam,8
Q381071,Hailemariam Desalegn,46
Q7520204,Simona Miculescu,5
Q6292216,JosÃ© Filipe Moraes Cabral,5
Q702769,Liu Jiayi,8
Q4849418,Bakhtiyar Tuzmukhamedov,3
Q100575931,Tete AntÃ³nio,4
Q362847,Luc Gnacadja,6
Q26923579,David Muchoki Kanja,1
Q5525792,Gary Quinlan,2
Q106603083,Nicholas Emiliou,1
Q5616241,Guillermo Rishchynski,2
Q171998,Jean Todt,34
Q620273,KÅrÅ Bessho,4
Q184945,Hastings Banda,69
Q184945,Hastings Banda,w
Q57480,Abdrabbuh Mansour Hadi,60
Q1340111,Struan Stevenson,7
Q270783,Sharif Sheikh Ahmed,40
Q16733931,Ismail Ould Cheikh Ahmed,6
Q21069059,Heidi Mendoza,3
Q15031,Xi Jinping,160
Q132345,ShinzÅ Abe,152
Q15924670,Jean-Pierre Lacroix,8
Q152381,Mohamed Nasheed,48
Q1739190,"Alex Carlile, Baron Carlile of Berriew",5
Q344153,Ä°smail Cem Ä°pekÃ§i,14
Q928833,Stephen M. Schwebel,11
Q34453,Boris Yeltsin,152
Q438397,Thomas Hammarberg,21
Q234001,Carlos Filipe Ximenes Belo,59
Q326316,Robert Torricelli,13
Q6148215,Jamsheed Marker,5
Q355188,RomÃ©o Dallaire,26
Q315214,Tariq Aziz,52
Q331702,Abdul Rashid Dostum,40
Q207942,Sani Abacha,47
Q17501948,Alain Dejammet,3
Q1210573,Didier Opertti,12
Q1707010,Joseph Francis Martino,7
Q156780,Jorge Sampaio,49
Q17285381,Elizabeth Dowdeswell,8
Q1709013,JosÃ© Ayala Lasso,6
Q1124,Bill Clinton,203
Q9685,"Diana, Princess of Wales",126
Q107404370,Andrew Whitley,0
Q6408379,Kim Bolduc,2
Q4755770,Andrei Dapkiunas,5
Q42410,Evo Morales,116
Q57665,Jens Stoltenberg,96
Q6836444,Michel Kazatchkine,6
Q319547,Walter Veltroni,39
Q2494,Benedict XVI,192
Q1692092,Johan C. Verbeke,5
Q1523925,Julia Marton-LefÃ¨vre,3
Q103598,Luc Montagnier,68
Q1723655,Kandeh Yumkella,5
Q3188007,Judith Rodin,8
Q7679127,Taleb Rifai,5
Q130523,Ahmedou Ould-Abdallah,6
Q3568730,William Joseph McDonough,5
Q206479,Ãmile Lahoud,44
Q959635,Andrew Young,25
Q732804,Tommy Thompson,22
Q178027,Donald Kaberuka,9
Q483290,Boris TadiÄ,73
Q16149935,Flavia Pansieri,5
Q329,Nicolas Sarkozy,185
Q363079,Richard Lugar,32
Q238529,Suzanne Mubarak,26
Q16597,Jiang Zemin,85
Q5301942,Douglas Roche,3
Q2551,Johannes Rau,74
Q366255,Bertrand Piccard,31
Q206505,Adolfo PÃ©rez Esquivel,57
Q4707601,Alan Reich,1
Q43723,Benjamin Netanyahu,137
Q11256,Fidel Castro,196
Q216608,Bob Geldof,53
Q12470772,Adrianus Mooy,3
Q10309548,JosÃ© Gregori,3
Q16187008,Georg Charpentier,1
Q16980924,Mari Simonen,1
Q9696,John F. Kennedy,224
Q1316,Saddam Hussein,156
Q49325,Albert Schweitzer,113
Q6294,Hillary Clinton,176
Q4753833,Anders Johnsson,2
Q2524395,Fausto Pocar,9
Q948143,JosÃ© Ãngel GurrÃ­a,17
Q3746439,Flavia Lattanzi,7
Q7344537,Robert Fremr,9
Q14856058,Taghreed Hikmat,9
Q5258247,Sir Dennis Byron,3
Q14628170,Frederik Harhoff,6
Q4807567,Asoka de Silva,3
Q2617593,Franko SimatoviÄ,8
Q601378,Antonio Cassese,14
Q215569,Alain JuppÃ©,52
Q6370865,Karin Landgren,2
Q6914890,Morton I. Abramowitz,4
Q1131546,Ãscar ElÃ­as Biscet,8
Q382485,Richard N. Haass,11
Q1937445,Minni Minnawi,8
Q93181,Ehud Olmert,83
Q310588,Dennis Kucinich,40
Q567,Angela Merkel,205
Q59155933,Michael Deland,1
Q111601162,Jagdish Gandhi,1
Q318493,Najib Mikati,48
Q57553,Mohammed VI,95
Q5435270,Farid Zarif,5
Q134068,Nawaz Sharif,77
Q4364360,Derek Plumbly,3
Q297825,Å½eljko KomÅ¡iÄ,44
Q57718,Carlos Gomes JÃºnior,26
Q191060,Manuel Zelaya,57
Q34448,Mahmoud Ahmadinejad,138
Q1220,Giorgio Napolitano,109
Q238774,Moza bint Nasser Al Missned,26
Q193148,Fatmir Sejdiu,49
Q355468,Ali Mohammed Ghedi,22
Q333261,Andrew Mitchell,14
Q7071477,NÃ©stor Osorio LondoÃ±o,4
Q38111,Leonardo DiCaprio,133
Q111568799,Jean-Paul Laborde,1
Q92459,Gernot Erler,8
Q312724,Robert Zoellick,37
Q385437,Dominique Strauss-Kahn,65
Q125728,Konrad Osterwalder,7
Q236402,Diane Sawyer,31
Q1538702,Gotabaya Rajapaksa,50
Q7083188,Olav KjÃ¸rven,2
Q89212602,Mohamed Haider,0
Q3665467,Cesare Maria Ragaglini,4
Q57467,JÃ¡nos Ãder,76
Q237797,Connie Hedegaard,25
Q26923392,Abul Kalam Abdul Momen,7
Q167846,Zayed bin Sultan Al Nahyan,49
Q110812967,Csaba KÅrÃ¶si,2
Q214803,Peter Wittig,7
Q111575340,Itai Madamombe,1
Q57600,Nguyá»n Táº¥n DÅ©ng,49
Q6893185,Mohammed Loulichki,3
Q5606807,Gregory B. Starr,2
Q57530,Gurbanguly Berdimuhamedow,89
Q10648,Gordon Brown,123
Q3918330,Zahir Tanin,8
Q5936445,Susana Malcorra,14
Q722499,Claudio Graziano,13
Q101137,Yasuo Fukuda,75
Q6833716,Michael R. Meyer,2
Q313994,Guillaume Kigbafori Soro,30
Q57416,Joseph Kabila,75
Q6892145,Mohammad Khazaee,6
Q5655835,Hardeep Singh Puri,7
Q18685757,Maria do Valle Ribeiro,1
Q946,Donald Tusk,98
Q32732,Malala Yousafzai,132
Q446445,Grete Faremo,17
Q58290,Marty Natalegawa,16
Q16729902,Sandra HonorÃ©,1
Q6933478,Mukhisa Kituyi,6
Q8063978,Zachary Muburi-Muita,1
Q2512092,Brice Lalonde,10
Q5408522,EugÃ¨ne-Richard Gasana,3
Q12152236,Yuriy A. Sergeyev,10
Q12152236,Yuriy A. Sergeyev,w
Q9009149,InÃ©s Alberdi,4
Q4867816,Baso Sangqu,1
Q4840788,Bader Al-Dafa,2
Q14630414,Guy Delvoie,1
Q16090635,Yoon Suk-yeol,48
Q57512,Michel Martelly,43
Q1253,Ban Ki-moon,145
Q22316,John Kerry,106
Q484005,Alexander Vershbow,11
Q12182638,Iyad bin Amin Madani,9
Q16842428,Peter Thomas Drennan,1
Q7192300,Pierre KrÃ¤henbÃ¼hl,7
Q6791184,Matthew Rycroft,8
Q7943783,Vyacheslav Dolgov,5
Q7327508,Richard Lussick,1
Q5241353,David Yau Yau,1
Q2083573,Royal Norwegian Navy,26
Q828422,Hellenic Armed Forces,24
Q98,Pacific Ocean,252
Q2382750,Ministry of Defence,7
Q13924,Adriatic Sea,138
Q152058,Denmark Strait,74
Q149964,Eurogroup,32
Q320599,vertical takeoff and landing aircraft,36
Q422404,Government of Canada,23
Q792296,Belgian Navy,14
Q171328,Charter of the United Nations,101
Q174423,National Front for the Liberation of South Vietnam,60
Q8663,Korean War,130
Q54954590,United Nations Disarmament Commission,1
Q27611,Central America,194
Q2079,Leipzig,158
Q12837,Iberian Peninsula,146
Q170693,KeflavÃ­k,74
Q207989,Southern Italy,55
Q81126,Manchuria,99
Q172771,Royal Navy,66
Q176,Quebec,188
Q1028,Morocco,295
Q2119820,Ministry of Defence,11
Q12812337,Ministry of National Defence,11
